"Plan Module","Material","Customer No","Description","Customer Dept","Gender","SO","LI","Order No","Order Qty","Emp","Plan SMV","Date","Plan Efficiency","Qty","Cum Qty","Standard Hours","Cum.Standard Hours","Work Hours","Cum.Work Hours","Section"
"0052-A","7000148547","100015","184954 FOG FOIL RIB L/U CKST 43PA PR VSS","90/","WOMEN","1000131974",30,8000480755,6176,16,9.172,"2018-05-01",50,387.9,466.3,59.3,71.3,119.8,144,2
"0052-A","7000148547","100015","184954 FOG FOIL RIB L/U CKST 43PA PR VSS","90/","WOMEN","1000131974",30,8000480755,6176,16,9.172,"2018-05-01",55,86.2,552.5,13.2,84.5,24.2,168.2,2
"0052-A","7000148547","100015","184954 FOG FOIL RIB L/U CKST 43PA PR VSS","90/","WOMEN","1000131974",30,8000480755,6176,16,9.172,"2018-05-02",55,512.9,1065.4,78.4,162.9,144,312.2,2
"0052-A","7000148547","100015","184954 FOG FOIL RIB L/U CKST 43PA PR VSS","90/","WOMEN","1000131974",30,8000480755,6176,16,9.172,"2018-05-03",55,512.9,1578.3,78.4,241.3,144,456.2,2
"0052-A","7000148547","100015","184954 FOG FOIL RIB L/U CKST 43PA PR VSS","90/","WOMEN","1000131974",30,8000480755,6176,16,9.172,"2018-05-04",55,512.9,2091.2,78.4,319.7,144,600.2,2
"0052-A","7000148547","100015","184954 FOG FOIL RIB L/U CKST 43PA PR VSS","90/","WOMEN","1000131974",30,8000480755,6176,16,9.172,"2018-05-08",55,512.9,2604.2,78.4,398.1,144,744.2,2
"0052-A","7000148547","100015","184954 FOG FOIL RIB L/U CKST 43PA PR VSS","90/","WOMEN","1000131974",30,8000480755,6176,16,9.172,"2018-05-09",55,512.9,3117.1,78.4,476.5,144,888.2,2
"0052-A","7000148547","100015","184954 FOG FOIL RIB L/U CKST 43PA PR VSS","90/","WOMEN","1000131974",30,8000480755,6176,16,9.172,"2018-05-10",55,512.9,3630,78.4,554.9,144,1032.2,2
"0052-A","7000148547","100015","184954 FOG FOIL RIB L/U CKST 43PA PR VSS","90/","WOMEN","1000131974",30,8000480755,6176,16,9.172,"2018-05-11",55,512.9,4142.9,78.4,633.3,144,1176.2,2
"0053-A","7000149415","100018","182385 REVERSIBLE STRAPPY OP 43MC PR VSD","U4/","WOMEN","1000132138",10,8000478744,1192,22,12.125,"2018-05-01",60,117.3,1192,23.7,240.9,39.5,500.5,2
"0053-A","7000149416","100018","182385 REVERSIBLE STRAPPY OP 43LH PR VSD","U4/","WOMEN","1000132138",20,8000478745,1016,22,12.125,"2018-05-01",60,469.5,469.5,94.9,94.9,158.1,158.1,2
"0053-A","7000149416","100018","182385 REVERSIBLE STRAPPY OP 43LH PR VSD","U4/","WOMEN","1000132138",20,8000478745,1016,22,12.125,"2018-05-02",60,546.5,1016,110.4,205.3,184.1,342.2,2
"0053-A","7000148946","100268","CLASSY ONE PIECE","Q3/ESSENTIAL","WOMEN","2000016237",290,8000509771,20,20,24.844,"2018-05-03",5,20,20,8.3,8.3,165.6,165.6,2
"0053-A","7000149541","100268","BEACH TO STREET ONE PIECE SD","Q3/ESSENTIAL","WOMEN","2000019749",80,8000510378,9,28,27,"2018-05-03",3,1.3,1.3,0.6,0.6,19.7,19.7,2
"0053-A","7000149541","100268","BEACH TO STREET ONE PIECE SD","Q3/ESSENTIAL","WOMEN","2000019749",80,8000510378,9,28,27,"2018-05-04",3,7.7,9,3.5,4,115.3,135,2
"0053-A","7000148946","100268","CLASSY ONE PIECE","Q3/ESSENTIAL","WOMEN","1000132096",10,8000480744,119,28,24.844,"2018-05-04",10,32.9,32.9,13.6,13.6,136.2,136.2,2
"0053-A","7000148946","100268","CLASSY ONE PIECE","Q3/ESSENTIAL","WOMEN","1000132096",10,8000480744,119,28,24.844,"2018-05-08",10,60.9,93.8,25.2,38.8,252,388.2,2
"0053-A","7000148946","100268","CLASSY ONE PIECE","Q3/ESSENTIAL","WOMEN","1000132096",10,8000480744,119,28,24.844,"2018-05-09",10,25.2,119,10.5,49.3,104.5,492.7,2
"0053-A","7000148946","100268","CLASSY ONE PIECE","Q3/ESSENTIAL","WOMEN","1000132096",10,8000480745,731,28,24.844,"2018-05-09",15,53.2,53.2,22,22,147,147,2
"0053-A","7000148946","100268","CLASSY ONE PIECE","Q3/ESSENTIAL","WOMEN","1000132096",10,8000480745,731,28,24.844,"2018-05-10",15,38,91.3,15.8,37.8,105,252,2
"0053-A","7000148946","100268","CLASSY ONE PIECE","Q3/ESSENTIAL","WOMEN","1000132096",10,8000480745,731,28,24.844,"2018-05-10",25,88.7,180,36.7,74.5,147,399,2
"0053-A","7000148946","100268","CLASSY ONE PIECE","Q3/ESSENTIAL","WOMEN","1000132096",10,8000480745,731,28,24.844,"2018-05-11",25,63.4,243.4,26.3,100.8,105,504,2
"0053-A","7000148946","100268","CLASSY ONE PIECE","Q3/ESSENTIAL","WOMEN","1000132096",10,8000480745,731,28,24.844,"2018-05-11",35,124.2,367.7,51.4,152.2,147,651,2
"0053-N","7000148946","100268","CLASSY ONE PIECE","Q3/ESSENTIAL","WOMEN","2000019749",70,8000480746,9,28,24.844,"2018-05-09",2,9,9,3.7,3.7,186.3,186.3,2
"0060-A","7000164514","100010","183842 ULT GYM R_BK SPRT BRA 40LD SD VSS","48/","WOMEN","1000150093",10,8000498258,2670,15,8.162,"2018-05-01",0.1,1,3,0.1,0.4,135,405,2
"0060-A","7000164514","100010","183842 ULT GYM R_BK SPRT BRA 40LD SD VSS","48/","WOMEN","1000150093",10,8000498258,2670,15,8.162,"2018-05-02",40,397,399.9,54,54.4,135,540,2
"0060-A","7000164514","100010","183842 ULT GYM R_BK SPRT BRA 40LD SD VSS","48/","WOMEN","1000150093",10,8000498258,2670,15,8.162,"2018-05-03",50,496.2,896.1,67.5,121.9,135,675,2
"0060-A","7000164514","100010","183842 ULT GYM R_BK SPRT BRA 40LD SD VSS","48/","WOMEN","1000150093",10,8000498258,2670,15,8.162,"2018-05-04",60,595.4,1491.6,81,202.9,135,810,2
"0060-A","7000164514","100010","183842 ULT GYM R_BK SPRT BRA 40LD SD VSS","48/","WOMEN","1000150093",10,8000498258,2670,15,8.162,"2018-05-08",60,595.4,2087,81,283.9,135,945,2
"0060-A","7000164514","100010","183842 ULT GYM R_BK SPRT BRA 40LD SD VSS","48/","WOMEN","1000150093",10,8000498258,2670,15,8.162,"2018-05-09",60,583,2670,79.3,363.2,132.2,1077.2,2
"0060-A","7000164517","100010","183842 ULT GYM R_BK SPRT BRA 43KZ SD VSS","48/","WOMEN","1000150092",30,8000498253,1759,15,8.162,"2018-05-10",60,595.4,595.4,81,81,135,135,2
"0060-A","7000164517","100010","183842 ULT GYM R_BK SPRT BRA 43KZ SD VSS","48/","WOMEN","1000150092",30,8000498253,1759,15,8.162,"2018-05-11",60,595.4,1190.9,81,162,135,270,2
"0062-A","7000148725","100015","185930 MESH SHIN PLUNG OP FF 3WJH SD VSS","90/","WOMEN","1000131966",10,8000479718,3180,21,10.788,"2018-05-01",37.5,394.2,896.4,70.9,161.2,189,798,2
"0062-A","7000148725","100015","185930 MESH SHIN PLUNG OP FF 3WJH SD VSS","90/","WOMEN","1000131966",10,8000479718,3180,21,10.788,"2018-05-02",45,473,1369.4,85,246.2,189,987,2
"0062-A","7000148725","100015","185930 MESH SHIN PLUNG OP FF 3WJH SD VSS","90/","WOMEN","1000131966",10,8000479718,3180,21,10.788,"2018-05-03",50,525.6,1895,94.5,340.7,189,1176,2
"0062-A","7000148725","100015","185930 MESH SHIN PLUNG OP FF 3WJH SD VSS","90/","WOMEN","1000131966",10,8000479718,3180,21,10.788,"2018-05-04",50,525.6,2420.6,94.5,435.2,189,1365,2
"0062-A","7000148725","100015","185930 MESH SHIN PLUNG OP FF 3WJH SD VSS","90/","WOMEN","1000131966",10,8000479718,3180,21,10.788,"2018-05-08",50,525.6,2946.2,94.5,529.7,189,1554,2
"0062-A","7000148725","100015","185930 MESH SHIN PLUNG OP FF 3WJH SD VSS","90/","WOMEN","1000131966",10,8000479718,3180,21,10.788,"2018-05-09",50,233.8,3180,42,571.8,84.1,1638.1,2
"0062-A","7000148725","100015","185930 MESH SHIN PLUNG OP FF 3WJH SD VSS","90/","WOMEN","1000131966",10,8000511016,1062,21,10.788,"2018-05-09",50,290.8,290.8,52.3,52.3,104.6,104.6,2
"0062-A","7000148725","100015","185930 MESH SHIN PLUNG OP FF 3WJH SD VSS","90/","WOMEN","1000131966",10,8000511016,1062,21,10.788,"2018-05-10",50,525.6,816.4,94.5,146.8,189,293.6,2
"0062-A","7000148725","100015","185930 MESH SHIN PLUNG OP FF 3WJH SD VSS","90/","WOMEN","1000131966",10,8000511016,1062,21,10.788,"2018-05-11",50,245.6,1062,44.2,190.9,88.3,381.9,2
"0062-A","7000149423","100018","185930 MESH INSET P OP W/FOG 3WJH SD VSD","U4/","WOMEN","1000132134",20,8000511017,1789,21,10.979,"2018-05-11",50,274.2,274.2,50.2,50.2,100.3,100.3,2
"0071-A","7000148547","100015","184954 FOG FOIL RIB L/U CKST 43PA PR VSS","90/","WOMEN","1000131974",30,8000480749,1135,16,9.172,"2018-05-01",60,565.2,685.2,86.4,104.7,144,174.6,2
"0071-A","7000148547","100015","184954 FOG FOIL RIB L/U CKST 43PA PR VSS","90/","WOMEN","1000131974",30,8000480749,1135,16,9.172,"2018-05-02",60,449.8,1135,68.8,173.5,114.6,289.2,2
"0071-A","7000148968","100018","184954 FOG FOIL RIB L/U CHKS 42YK PR VSD","U4/","WOMEN","1000132020",10,8000480750,2737,16,9.164,"2018-05-02",60,114.4,114.4,17.5,17.5,29.1,29.1,2
"0071-A","7000148968","100018","184954 FOG FOIL RIB L/U CHKS 42YK PR VSD","U4/","WOMEN","1000132020",10,8000480750,2737,16,9.164,"2018-05-03",60,565.7,680.1,86.4,103.9,144,173.1,2
"0071-A","7000148968","100018","184954 FOG FOIL RIB L/U CHKS 42YK PR VSD","U4/","WOMEN","1000132020",10,8000480750,2737,16,9.164,"2018-05-04",60,565.7,1245.8,86.4,190.3,144,317.1,2
"0071-A","7000148968","100018","184954 FOG FOIL RIB L/U CHKS 42YK PR VSD","U4/","WOMEN","1000132020",10,8000480750,2737,16,9.164,"2018-05-08",60,565.7,1811.5,86.4,276.7,144,461.1,2
"0071-A","7000148968","100018","184954 FOG FOIL RIB L/U CHKS 42YK PR VSD","U4/","WOMEN","1000132020",10,8000480750,2737,16,9.164,"2018-05-09",60,565.7,2377.2,86.4,363.1,144,605.1,2
"0071-A","7000148968","100018","184954 FOG FOIL RIB L/U CHKS 42YK PR VSD","U4/","WOMEN","1000132020",10,8000480750,2737,16,9.164,"2018-05-10",60,359.8,2737,55,418,91.6,696.7,2
"0071-A","7000148970","100018","184954 FOG FOIL RIB L/U CHKS 43PA SD VSD","U4/","WOMEN","1000132020",30,8000480756,2686,16,9.164,"2018-05-10",60,204.9,204.9,31.3,31.3,52.1,52.1,2
"0071-A","7000148970","100018","184954 FOG FOIL RIB L/U CHKS 43PA SD VSD","U4/","WOMEN","1000132020",30,8000480756,2686,16,9.164,"2018-05-11",60,565.7,770.5,86.4,117.7,144,196.1,2
"0074-A","7000160712","100018","180416 PU SCOOP TOP 43MC PR VSD","U4/","WOMEN","1000145760",30,8000480494,2317,25,15.823,"2018-05-01",35,190.8,639.9,50.3,168.8,143.8,675,2
"0074-A","7000160712","100018","180416 PU SCOOP TOP 43MC PR VSD","U4/","WOMEN","1000145760",30,8000480494,2317,25,15.823,"2018-05-01",40,123.2,763.1,32.5,201.2,81.2,756.2,2
"0074-A","7000160712","100018","180416 PU SCOOP TOP 43MC PR VSD","U4/","WOMEN","1000145760",30,8000480494,2317,25,15.823,"2018-05-02",40,218.1,981.2,57.5,258.8,143.8,900,2
"0074-A","7000160712","100018","180416 PU SCOOP TOP 43MC PR VSD","U4/","WOMEN","1000145760",30,8000480494,2317,25,15.823,"2018-05-02",45,138.6,1119.8,36.5,295.3,81.2,981.2,2
"0074-A","7000160712","100018","180416 PU SCOOP TOP 43MC PR VSD","U4/","WOMEN","1000145760",30,8000480494,2317,25,15.823,"2018-05-03",45,383.9,1503.7,101.2,396.5,225,1206.2,2
"0074-A","7000160712","100018","180416 PU SCOOP TOP 43MC PR VSD","U4/","WOMEN","1000145760",30,8000480494,2317,25,15.823,"2018-05-04",45,383.9,1887.6,101.2,497.8,225,1431.2,2
"0074-A","7000160712","100018","180416 PU SCOOP TOP 43MC PR VSD","U4/","WOMEN","1000145760",30,8000480494,2317,25,15.823,"2018-05-08",45,245.4,2133,64.7,562.5,143.8,1575,2
"0074-A","7000160712","100018","180416 PU SCOOP TOP 43MC PR VSD","U4/","WOMEN","1000145760",30,8000480494,2317,25,15.823,"2018-05-08",50,154,2287,40.6,603.1,81.2,1656.2,2
"0074-A","7000160712","100018","180416 PU SCOOP TOP 43MC PR VSD","U4/","WOMEN","1000145760",30,8000480494,2317,25,15.823,"2018-05-09",50,30,2317,7.9,611,15.8,1672.1,2
"0074-A","7000160714","100018","180416 PU SCOOP TOP 3WI0 SD VSD","U4/","WOMEN","1000145760",50,8000480751,2574,25,15.823,"2018-05-09",55,435.3,435.3,114.8,114.8,208.7,208.7,2
"0074-A","7000160714","100018","180416 PU SCOOP TOP 3WI0 SD VSD","U4/","WOMEN","1000145760",50,8000480751,2574,25,15.823,"2018-05-10",55,469.3,904.6,123.8,238.6,225,433.7,2
"0074-A","7000160714","100018","180416 PU SCOOP TOP 3WI0 SD VSD","U4/","WOMEN","1000145760",50,8000480751,2574,25,15.823,"2018-05-11",55,469.3,1373.8,123.8,362.3,225,658.7,2
"0075-A","7000149424","100018","185912 MESH INSET TRI W/FOG 3WHV SD VSD","U4/","WOMEN","1000132133",10,8000487299,1595,20,11.49,"2018-05-01",7.5,70.5,70.5,13.5,13.5,180,180,2
"0075-A","7000149424","100018","185912 MESH INSET TRI W/FOG 3WHV SD VSD","U4/","WOMEN","1000132133",10,8000487299,1595,20,11.49,"2018-05-02",12.5,117.5,188,22.5,36,180,360,2
"0075-A","7000149424","100018","185912 MESH INSET TRI W/FOG 3WHV SD VSD","U4/","WOMEN","1000132133",10,8000487299,1595,20,11.49,"2018-05-03",25,235,423,45,81,180,540,2
"0075-A","7000149424","100018","185912 MESH INSET TRI W/FOG 3WHV SD VSD","U4/","WOMEN","1000132133",10,8000487299,1595,20,11.49,"2018-05-04",37.5,352.5,775.5,67.5,148.5,180,720,2
"0075-A","7000149424","100018","185912 MESH INSET TRI W/FOG 3WHV SD VSD","U4/","WOMEN","1000132133",10,8000487299,1595,20,11.49,"2018-05-08",45,423,1198.4,81,229.5,180,900,2
"0075-A","7000149424","100018","185912 MESH INSET TRI W/FOG 3WHV SD VSD","U4/","WOMEN","1000132133",10,8000487299,1595,20,11.49,"2018-05-09",50,396.6,1595,75.9,305.4,151.9,1051.9,2
"0075-A","7000149425","100018","185912 MESH INSET TRI W/FOG 3XOW SD VSD","U4/","WOMEN","1000132133",20,8000511019,927,20,11.49,"2018-05-09",50,72.5,72.5,13.9,13.9,27.8,27.8,2
"0075-A","7000149425","100018","185912 MESH INSET TRI W/FOG 3XOW SD VSD","U4/","WOMEN","1000132133",20,8000511019,927,20,11.49,"2018-05-10",50,470,542.5,90,103.9,180,207.8,2
"0075-A","7000149425","100018","185912 MESH INSET TRI W/FOG 3XOW SD VSD","U4/","WOMEN","1000132133",20,8000511019,927,20,11.49,"2018-05-11",50,384.5,927,73.6,177.5,147.3,355,2
"0075-A","7000149425","100018","185912 MESH INSET TRI W/FOG 3XOW SD VSD","U4/","WOMEN","1000132133",20,8000511200,944,20,11.49,"2018-05-11",50,84.6,84.6,16.2,16.2,32.4,32.4,2
"0081-A","7000142604","100018","184955 FOG FL RIB BDYWRP J80-42YM PR VSD","U4/","WOMEN","1000132018",10,8000480753,1510,23,13.293,"2018-05-01",50,467.2,1121.2,103.5,248.4,207,621,2
"0081-A","7000142604","100018","184955 FOG FL RIB BDYWRP J80-42YM PR VSD","U4/","WOMEN","1000132018",10,8000480753,1510,23,13.293,"2018-05-02",55,388.8,1510,86.1,334.5,156.6,777.6,2
"0081-A","7000142605","100018","184955 FOG FL RIB BDWRAP 7RX-42YK PR VSD","U4/","WOMEN","1000132018",20,8000487297,1774,23,13.293,"2018-05-02",55,124.1,124.1,27.5,27.5,50,50,2
"0081-A","7000142605","100018","184955 FOG FL RIB BDWRAP 7RX-42YK PR VSD","U4/","WOMEN","1000132018",20,8000487297,1774,23,13.293,"2018-05-03",55,513.9,638,113.8,141.3,207,257,2
"0081-A","7000142605","100018","184955 FOG FL RIB BDWRAP 7RX-42YK PR VSD","U4/","WOMEN","1000132018",20,8000487297,1774,23,13.293,"2018-05-04",55,513.9,1151.9,113.8,255.2,207,464,2
"0081-A","7000142605","100018","184955 FOG FL RIB BDWRAP 7RX-42YK PR VSD","U4/","WOMEN","1000132018",20,8000487297,1774,23,13.293,"2018-05-08",55,513.9,1665.8,113.8,369,207,671,2
"0081-A","7000142605","100018","184955 FOG FL RIB BDWRAP 7RX-42YK PR VSD","U4/","WOMEN","1000132018",20,8000487297,1774,23,13.293,"2018-05-09",55,108.2,1774,24,393,43.6,714.6,2
"0081-A","7000148733","100018","184955 FOG F RIB BDYWRAP 92T-43PA PR VSD","U4/","WOMEN","1000132018",30,8000511201,1279,23,13.293,"2018-05-09",55,404.7,404.7,89.7,89.7,163,163,2
"0081-A","7000148733","100018","184955 FOG F RIB BDYWRAP 92T-43PA PR VSD","U4/","WOMEN","1000132018",30,8000511201,1279,23,13.293,"2018-05-10",55,513.9,918.6,113.8,203.5,207,370,2
"0081-A","7000148733","100018","184955 FOG F RIB BDYWRAP 92T-43PA PR VSD","U4/","WOMEN","1000132018",30,8000511201,1279,23,13.293,"2018-05-11",55,360.4,1279,79.9,283.4,145.2,515.2,2
"0083-A","7000160751","100018","176998 STRPY HALT PRINTS Q67-43LH PR VSD","U4/","WOMEN","1000145614",20,8000480747,784,21,12.699,"2018-05-01",50,344.2,784,72.9,165.9,145.7,331.9,2
"0083-A","7000164515","100010","183842 ULT GYM R_BK SPRT BRA 43KT SD VSS","48/","WOMEN","2000022262",20,8000498254,25,21,8.162,"2018-05-02",3,25,25,3.4,3.4,113.4,113.4,2
"0083-A","7000164518","100010","183842 ULT GYM R_BK SPRT BRA 43PX PR VSS","48/","WOMEN","1000150092",20,8000498255,1974,15,8.162,"2018-05-03",0.1,1,1,0.1,0.1,135,135,2
"0083-A","7000164518","100010","183842 ULT GYM R_BK SPRT BRA 43PX PR VSS","48/","WOMEN","1000150092",20,8000498255,1974,15,8.162,"2018-05-04",0.1,1,2,0.1,0.3,135,270,2
"0083-A","7000164518","100010","183842 ULT GYM R_BK SPRT BRA 43PX PR VSS","48/","WOMEN","1000150092",20,8000498255,1974,15,8.162,"2018-05-08",0.1,1,3,0.1,0.4,135,405,2
"0083-A","7000164518","100010","183842 ULT GYM R_BK SPRT BRA 43PX PR VSS","48/","WOMEN","1000150092",20,8000498255,1974,15,8.162,"2018-05-09",40,397,399.9,54,54.4,135,540,2
"0083-A","7000164518","100010","183842 ULT GYM R_BK SPRT BRA 43PX PR VSS","48/","WOMEN","1000150092",20,8000498255,1974,15,8.162,"2018-05-10",50,496.2,896.1,67.5,121.9,135,675,2
"0083-A","7000164518","100010","183842 ULT GYM R_BK SPRT BRA 43PX PR VSS","48/","WOMEN","1000150092",20,8000498255,1974,15,8.162,"2018-05-11",60,595.4,1491.6,81,202.9,135,810,2
"0094-A","7000148973","100018","176986 STRP VWIRE PLUNG PRNT 43MC PR VSD","U4/","WOMEN","1000145602",10,8000494124,899,20,15.468,"2018-05-03",15,81,81,20.9,20.9,139.2,139.2,2
"0094-A","7000148973","100018","176986 STRP VWIRE PLUNG PRNT 43MC PR VSD","U4/","WOMEN","1000145602",10,8000494124,899,20,15.468,"2018-05-04",15,23.7,104.7,6.1,27,40.8,180,2
"0094-A","7000148973","100018","176986 STRP VWIRE PLUNG PRNT 43MC PR VSD","U4/","WOMEN","1000145602",10,8000494124,899,20,15.468,"2018-05-04",25,135,239.8,34.8,61.8,139.2,319.2,2
"0094-A","7000148973","100018","176986 STRP VWIRE PLUNG PRNT 43MC PR VSD","U4/","WOMEN","1000145602",10,8000494124,899,20,15.468,"2018-05-08",25,39.5,279.3,10.2,72,40.8,360,2
"0094-A","7000148973","100018","176986 STRP VWIRE PLUNG PRNT 43MC PR VSD","U4/","WOMEN","1000145602",10,8000494124,899,20,15.468,"2018-05-08",35,189,468.3,48.7,120.7,139.2,499.2,2
"0094-A","7000148973","100018","176986 STRP VWIRE PLUNG PRNT 43MC PR VSD","U4/","WOMEN","1000145602",10,8000494124,899,20,15.468,"2018-05-09",35,55.3,523.7,14.3,135,40.8,540,2
"0094-A","7000148973","100018","176986 STRP VWIRE PLUNG PRNT 43MC PR VSD","U4/","WOMEN","1000145602",10,8000494124,899,20,15.468,"2018-05-09",40,216,739.7,55.7,190.7,139.2,679.2,2
"0094-A","7000148973","100018","176986 STRP VWIRE PLUNG PRNT 43MC PR VSD","U4/","WOMEN","1000145602",10,8000494124,899,20,15.468,"2018-05-10",40,63.3,802.9,16.3,207,40.8,720,2
"0094-A","7000148973","100018","176986 STRP VWIRE PLUNG PRNT 43MC PR VSD","U4/","WOMEN","1000145602",10,8000494124,899,20,15.468,"2018-05-10",45,96.1,899,24.8,231.8,55,775,2
"0094-A","7000148972","100018","176986 STRP VWIRE PLUNG PRNT 43LH PR VSD","U4/","WOMEN","1000145602",20,8000511202,1055,20,15.468,"2018-05-10",45,141.2,141.2,36.4,36.4,80.9,80.9,2
"0094-A","7000148972","100018","176986 STRP VWIRE PLUNG PRNT 43LH PR VSD","U4/","WOMEN","1000145602",20,8000511202,1055,20,15.468,"2018-05-11",45,314.2,455.4,81,117.4,180,260.9,2
"0094-N","7000148545","100015","180286 SMD LACE UP HIGH NECK 3VSJ SD VSS","90/","WOMEN","1000131972",10,8000479783,3540,20,10.794,"2018-05-01",65,650.4,2540.5,117,457,180,703.1,2
"0094-N","7000148545","100015","180286 SMD LACE UP HIGH NECK 3VSJ SD VSS","90/","WOMEN","1000131972",10,8000479783,3540,20,10.794,"2018-05-02",65,650.4,3190.9,117,574,180,883.1,2
"0094-N","7000148545","100015","180286 SMD LACE UP HIGH NECK 3VSJ SD VSS","90/","WOMEN","1000131972",10,8000479783,3540,20,10.794,"2018-05-03",65,349.1,3540,62.8,636.8,96.6,979.8,2
"0095-A","7000160614","100015","182133 MESH INSET MINI BIKI 3WDT SD VSS","90/","WOMEN","1000145330",20,8000487286,1939,16,5.53,"2018-05-01",30,468.7,937.4,43.2,86.4,144,432,2
"0095-A","7000160614","100015","182133 MESH INSET MINI BIKI 3WDT SD VSS","90/","WOMEN","1000145330",20,8000487286,1939,16,5.53,"2018-05-02",36,562.5,1499.9,51.8,138.2,144,576,2
"0095-A","7000160614","100015","182133 MESH INSET MINI BIKI 3WDT SD VSS","90/","WOMEN","1000145330",20,8000487286,1939,16,5.53,"2018-05-03",40,439.1,1939,40.5,178.7,101.2,677.2,2
"0095-A","7000162693","A050","(ITR)CK LOW RISE TRUNK 3PK - TRN CUT","J4/SUB","MEN","1000147763",290,8000487222,26,15,6.29,"2018-05-08",1,12.9,12.9,1.4,1.4,135,135,2
"0095-A","7000162693","A050","(ITR)CK LOW RISE TRUNK 3PK - TRN CUT","J4/SUB","MEN","1000147763",290,8000487222,26,15,6.29,"2018-05-09",1,12.9,25.8,1.4,2.7,135,270,2
"0095-A","7000162693","A050","(ITR)CK LOW RISE TRUNK 3PK - TRN CUT","J4/SUB","MEN","1000147763",290,8000487222,26,15,6.29,"2018-05-10",1,0.2,26,0,2.7,2.6,272.6,2
"0095-A","SG3-7000161674","A050","SUB_CK LOW RISE TRUNK 3PK XWN","J4/SUB","MEN","1000145794",100,8000511067,4500,15,6.29,"2018-05-10",7.5,94.6,94.6,9.9,9.9,132.2,132.2,2
"0095-A","SG3-7000161674","A050","SUB_CK LOW RISE TRUNK 3PK XWN","J4/SUB","MEN","1000145794",100,8000511067,4500,15,6.29,"2018-05-11",7.5,2,96.6,0.2,10.1,2.8,135,2
"0095-A","SG3-7000161674","A050","SUB_CK LOW RISE TRUNK 3PK XWN","J4/SUB","MEN","1000145794",100,8000511067,4500,15,6.29,"2018-05-11",12.5,157.6,254.2,16.5,26.6,132.2,267.2,2
"0097-A","7000148720","100015","182129 MESH TRIANGLE TOP 43MG PR VSS","90/","WOMEN","1000131977",10,8000470416,180,20,11.464,"2018-05-01",12.5,80.8,180,15.4,34.4,123.6,363.1,2
"0097-A","7000148723","100015","185912 MESH TRIANGLE TOP FF 3WHV SD VSS","90/","WOMEN","1000131978",20,8000464562,2036,20,11.464,"2018-05-01",12.5,47.2,47.2,9,9,72.1,72.1,2
"0097-A","7000148723","100015","185912 MESH TRIANGLE TOP FF 3WHV SD VSS","90/","WOMEN","1000131978",20,8000464562,2036,20,11.464,"2018-05-02",12.5,70.6,117.8,13.5,22.5,107.9,180,2
"0097-A","7000148723","100015","185912 MESH TRIANGLE TOP FF 3WHV SD VSS","90/","WOMEN","1000131978",20,8000464562,2036,20,11.464,"2018-05-02",25,94.3,212.1,18,40.5,72.1,252.1,2
"0097-A","7000148723","100015","185912 MESH TRIANGLE TOP FF 3WHV SD VSS","90/","WOMEN","1000131978",20,8000464562,2036,20,11.464,"2018-05-03",25,141.2,353.3,27,67.5,107.9,360,2
"0097-A","7000148723","100015","185912 MESH TRIANGLE TOP FF 3WHV SD VSS","90/","WOMEN","1000131978",20,8000464562,2036,20,11.464,"2018-05-03",37.5,141.5,494.8,27,94.5,72.1,432.1,2
"0097-A","7000148723","100015","185912 MESH TRIANGLE TOP FF 3WHV SD VSS","90/","WOMEN","1000131978",20,8000464562,2036,20,11.464,"2018-05-04",37.5,211.8,706.6,40.5,135,107.9,540,2
"0097-A","7000148723","100015","185912 MESH TRIANGLE TOP FF 3WHV SD VSS","90/","WOMEN","1000131978",20,8000464562,2036,20,11.464,"2018-05-04",45,169.8,876.4,32.4,167.4,72.1,612.1,2
"0097-A","7000148723","100015","185912 MESH TRIANGLE TOP FF 3WHV SD VSS","90/","WOMEN","1000131978",20,8000464562,2036,20,11.464,"2018-05-08",45,254.1,1130.5,48.6,216,107.9,720,2
"0097-A","7000148723","100015","185912 MESH TRIANGLE TOP FF 3WHV SD VSS","90/","WOMEN","1000131978",20,8000464562,2036,20,11.464,"2018-05-08",50,188.7,1319.2,36,252,72.1,792.1,2
"0097-A","7000148723","100015","185912 MESH TRIANGLE TOP FF 3WHV SD VSS","90/","WOMEN","1000131978",20,8000464562,2036,20,11.464,"2018-05-09",50,471,1790.2,90,342,180,972.1,2
"0097-A","7000148723","100015","185912 MESH TRIANGLE TOP FF 3WHV SD VSS","90/","WOMEN","1000131978",20,8000464562,2036,20,11.464,"2018-05-10",50,245.8,2036,47,389,93.9,1066,2
